Species,ID,Date,Sex,WingSize,L2Length
D_lucipen,LUC1254.TIF,16_May_02,M,-0.0840050876,0.1198376801
D_lucipen,LUC1255.TIF,16_May_02,M,-0.0817542911,0.1495816966
D_lucipen,LUC1256.TIF,16_May_02,M,-0.0704087682,0.2080089218
D_lucipen,LUC1257.TIF,16_May_02,M,-0.091976651,0.1346992628
D_lucipen,LUC1258.TIF,16_May_02,M,-0.0820818327,0.1708343118
D_malerko,ANA1004.TIF,29_Oct_01,F,0.0030288504,0.1603816845
D_malerko,ANA1005.TIF,29_Oct_01,F,0.0474054711,0.2011996308
D_malerko,ANA1006.TIF,29_Oct_01,F,0.0309188547,0.2126839076
D_malerko,ANA1007.TIF,29_Oct_01,F,0.0388155611,0.2007062532
D_malerko,ANA1008.TIF,29_Oct_01,F,0.0473588598,0.1991379946
D_malerko,ANA1009.TIF,29_Oct_01,F,0.0217617697,0.1443373276
D_malerko,ANA1010.TIF,29_Oct_01,F,0.0748097716,0.1944433218
D_malerko,ANA1011.TIF,29_Oct_01,F,-0.0099426142,0.1407147713
D_malerko,ANA1012.TIF,29_Oct_01,F,-0.01469945,0.1062898087
D_malerko,ANA1013.TIF,29_Oct_01,F,0.0088313187,0.1222549319
D_malerko,ANA1014.TIF,29_Oct_01,F,0.0728416416,0.2407373362
D_malerko,ANA1015.TIF,29_Oct_01,F,0.1603301836,0.30512047
D_malerko,ANA1016.TIF,29_Oct_01,F,0.0351751084,0.1900834261
D_malerko,ANA1017.TIF,29_Oct_01,F,0.0042509129,0.1278950568
D_malerko,ANA1018.TIF,29_Oct_01,F,-0.0366915818,0.0699268141
D_malerko,ANA1019.TIF,29_Oct_01,F,0.0309460908,0.1742999638
D_malerko,ANA1020.TIF,29_Oct_01,F,0.1047770623,0.2802238746
D_malerko,ANA1021.TIF,29_Oct_01,F,0.0957264949,0.2808061334
D_malerko,ANA1022.TIF,29_Oct_01,F,0.1063332069,0.2933178537
D_malerko,ANA1023.TIF,29_Oct_01,F,0.0949929937,0.2458264747
D_malerko,ANA1038.TIF,10_Dec_01,F,0.0563008155,0.2065194937
D_malerko,ANA1039.TIF,10_Dec_01,F,0.0709866203,0.268287823
D_malerko,ANA1040.TIF,10_Dec_01,F,0.0948402149,0.2739240706
D_malerko,ANA1047.TIF,10_Dec_01,F,0.1138115082,0.2803322549
D_malerko,ANA1048.TIF,10_Dec_01,F,0.0989144539,0.308131036
D_malerko,ANA1049.TIF,10_Dec_01,F,0.0768939093,0.2618730468
D_malerko,ANA1050.TIF,10_Dec_01,F,0.0824150697,0.2490751536
D_malerko,ANA1051.TIF,10_Dec_01,F,0.1140139676,0.2745253038
D_malerko,ANA1052.TIF,10_Dec_01,F,0.0169771729,0.1986895435
D_malerko,ANA1059.TIF,10_Dec_01,F,0.0648758991,0.238601073
D_malerko,ANA1060.TIF,10_Dec_01,F,0.0576414508,0.2170868807
D_malerko,ANA1061.TIF,10_Dec_01,F,0.0159827785,0.182081046
D_malerko,ANA1062.TIF,10_Dec_01,F,0.0305826128,0.2253141606
D_malerko,ANA1063.TIF,10_Dec_01,F,0.0648872509,0.2120984061
D_malerko,ANA1064.TIF,10_Dec_01,F,0.0466678069,0.2219901252
D_malerko,ANA1071.TIF,10_Dec_01,F,0.1059668311,0.2659891888
D_malerko,ANA1072.TIF,10_Dec_01,F,0.0648387792,0.238645731
D_malerko,ANA1073.TIF,10_Dec_01,F,0.0660423703,0.2076053596
D_malerko,ANA1074.TIF,10_Dec_01,F,0.1069757018,0.279391598
D_malerko,ANA1075.TIF,10_Dec_01,F,0.0774689442,0.2619012374
D_malerko,ANA1076.TIF,10_Dec_01,F,0.0924254836,0.2600222243
D_malerko,ANA1080.TIF,22_Jan_02,F,0.1113233474,0.3062632998
D_malerko,ANA1081.TIF,22_Jan_02,F,0.1361916233,0.3399335389
D_malerko,ANA1085.TIF,22_Jan_02,F,0.1163414322,0.3183467351
D_malerko,ANA1086.TIF,22_Jan_02,F,0.1211853781,0.329671915
D_malerko,ANA1091.TIF,22_Jan_02,F,0.0774252734,0.2396453512
D_malerko,ANA1092.TIF,22_Jan_02,F,0.1389477106,0.3335028898
D_malerko,ANA1093.TIF,22_Jan_02,F,0.0075078274,0.1267494993
D_malerko,ANA1094.TIF,22_Jan_02,F,0.1027902135,0.3059754267
D_malerko,ANA1098.TIF,22_Jan_02,F,0.1450923386,0.3438365625
D_malerko,ANA1099.TIF,22_Jan_02,F,0.0949653455,0.3112894977
D_malerko,ANA1101.TIF,22_Jan_02,F,0.1472054462,0.3513201727
D_malerko,ANA1106.TIF,22_Jan_02,F,0.1321443361,0.3294662803
D_malerko,ANA1107.TIF,22_Jan_02,F,0.1572857504,0.3189156125
D_malerko,ANA1108.TIF,22_Jan_02,F,0.153925337,0.3106335831
D_malerko,ANA1109.TIF,22_Jan_02,F,0.1486632048,0.3284759898
D_malerko,ANA1114.TIF,22_Jan_02,F,0.0622365345,0.2797248185
D_malerko,ANA1115.TIF,22_Jan_02,F,0.1218988364,0.318381246
D_malerko,ANA1116.TIF,22_Jan_02,F,0.0304818034,0.2516176949
D_malerko,ANA1117.TIF,22_Jan_02,F,0.1477004364,0.3318165008
D_malerko,ANA1126.TIF,22_Jan_02,F,0.0442010693,0.2240887927
D_malerko,ANA1127.TIF,22_Jan_02,F,0.1180563273,0.3044330582
D_malerko,ANA1128.TIF,22_Jan_02,F,0.0446610499,0.1433574399
D_malerko,ANA1129.TIF,22_Jan_02,F,0.0434850978,0.1546562673
D_malerko,ANA1130.TIF,22_Jan_02,F,0.1403482902,0.3619195249
D_malerko,ANA1131.TIF,22_Jan_02,F,0.0268593304,0.1726075638
D_malerko,ANA1132.TIF,22_Jan_02,F,0.1252162168,0.2969321233
D_malerko,ANA1133.TIF,22_Jan_02,F,0.1260456574,0.3096315015
D_malerko,ANA1137.TIF,22_Jan_02,F,0.1156201842,0.2897830944
D_malerko,ANA1138.TIF,22_Jan_02,F,0.1106891246,0.2564816967
D_malerko,ANA1146.TIF,22_Jan_02,F,0.1396277492,0.3258354177
D_malerko,ANA1149.TIF,22_Jan_02,F,0.1432070567,0.3052866593
D_malerko,ANA1150.TIF,22_Jan_02,F,0.1650436858,0.3243682756
D_malerko,ANA1151.TIF,22_Jan_02,F,0.1675682677,0.3517186402
D_malerko,ANA1152.TIF,22_Jan_02,F,0.1827754307,0.3300530371
D_malerko,ANA1156.TIF,22_Jan_02,F,0.0628999334,0.2271629979
D_malerko,ANA1157.TIF,22_Jan_02,F,0.1379928528,0.3424618552
D_malerko,ANA1158.TIF,22_Jan_02,F,0.053585408,0.1984406258
D_malerko,ANA1159.TIF,22_Jan_02,F,0.1121016696,0.2793320523
D_malerko,ANA1163.TIF,04_Feb_02,F,0.0572182011,0.246715835
D_malerko,ANA1164.TIF,04_Feb_02,F,0.0987494495,0.2814101544
D_malerko,ANA1165.TIF,04_Feb_02,F,0.031043915,0.1923894777
D_malerko,ANA1169.TIF,04_Feb_02,F,0.1903528445,0.4320946737
D_malerko,ANA1170.TIF,04_Feb_02,F,0.1161689432,0.3493292546
D_malerko,ANA1174.TIF,04_Feb_02,F,0.1052695323,0.2893300215
D_malerko,ANA1175.TIF,04_Feb_02,F,0.0618726558,0.2191589248
D_malerko,ANA1176.TIF,04_Feb_02,F,0.1036936557,0.2631879346
D_malerko,ANA1180.TIF,04_Feb_02,F,0.1622335775,0.4076828913
D_malerko,ANA1181.TIF,04_Feb_02,F,0.0827289881,0.2988461023
D_malerko,ANA1182.TIF,04_Feb_02,F,0.1985829756,0.4703265733
D_malerko,ANA1183.TIF,04_Feb_02,F,0.1253711681,0.3647015996
D_malerko,ANA1185.TIF,04_Feb_02,F,0.1232214044,0.3125810384
D_malerko,ANA1186.TIF,04_Feb_02,F,0.1164853276,0.3072174554
D_malerko,ANA1187.TIF,04_Feb_02,F,0.1156703518,0.3189021293
D_malerko,ANA1194.TIF,04_Feb_02,F,0.0593590503,0.2211333498
D_malerko,ANA1195.TIF,04_Feb_02,F,-0.0463453736,0.1056736551
D_malerko,ANA1196.TIF,04_Feb_02,F,0.0237480821,0.2011015111
D_malerko,ANA1200.TIF,04_Feb_02,F,0.0075217603,0.1865362678
D_malerko,ANA1201.TIF,04_Feb_02,F,0.0447385007,0.1890850596
D_malerko,ANA1202.TIF,04_Feb_02,F,0.0377881304,0.1947070285
D_malerko,ANA1203.TIF,04_Feb_02,F,0.0531405025,0.2210606927
D_malerko,ANA1204.TIF,04_Feb_02,F,0.0316759021,0.1823849994
D_malerko,ANA1205.TIF,04_Feb_02,F,0.0273608289,0.1983053902
D_malerko,ANA1212.TIF,04_Feb_02,F,0.1364173504,0.3508904631
D_malerko,ANA1213.TIF,04_Feb_02,F,0.0671846886,0.2873044
D_malerko,ANA1214.TIF,04_Feb_02,F,0.0773365871,0.2427635743
D_malerko,ANA1215.TIF,04_Feb_02,F,0.0712239593,0.2402464094
D_malerko,ANA1216.TIF,04_Feb_02,F,0.0721345131,0.2359167658
D_malerko,ANA1217.TIF,04_Feb_02,F,0.0713315326,0.2636899939
D_malerko,ANA1224.TIF,04_Feb_02,F,0.0801942483,0.2658171762
D_malerko,ANA1225.TIF,04_Feb_02,F,0.1271538283,0.3018901469
D_malerko,ANA1226.TIF,04_Feb_02,F,0.1305463214,0.3221350279
D_malerko,ANA1000.TIF,24_Sep_01,M,-0.0657173063,0.0641102859
D_malerko,ANA1001.TIF,29_Oct_01,M,-0.0625360801,0.0737763887
D_malerko,ANA1002.TIF,29_Oct_01,M,-0.1094157789,0.0028120836
D_malerko,ANA1003.TIF,29_Oct_01,M,-0.0782331239,0.0087673796
D_malerko,ANA1024.TIF,29_Oct_01,M,0.0015495028,0.186468583
D_malerko,ANA1025.TIF,29_Oct_01,M,-0.048385198,0.0969815585
D_malerko,ANA1026.TIF,29_Oct_01,M,-0.0167226405,0.1180083342
D_malerko,ANA1027.TIF,29_Oct_01,M,-0.0707092314,0.033734533
D_malerko,ANA1028.TIF,29_Oct_01,M,-0.0270877941,0.1014502689
D_malerko,ANA1029.TIF,29_Oct_01,M,-0.0439577943,0.0904519751
D_malerko,ANA1030.TIF,29_Oct_01,M,-0.1298328343,-0.0105356462
D_malerko,ANA1031.TIF,29_Oct_01,M,-0.0831080362,0.0314259564
D_malerko,ANA1032.TIF,29_Oct_01,M,-0.0138956382,0.1578187967
D_malerko,ANA1033.TIF,29_Oct_01,M,-0.0727324024,0.0662909917
D_malerko,ANA1034.TIF,29_Oct_01,M,-0.1118212297,-0.0130024995
D_malerko,ANA1035.TIF,29_Oct_01,M,-0.0792424747,0.0167794948
D_malerko,ANA1036.TIF,29_Oct_01,M,-0.0500274938,0.0777538685
D_malerko,ANA1037.TIF,29_Oct_01,M,0.0567679743,0.2984451885
D_malerko,ANA1041.TIF,10_Dec_01,M,-0.0643749821,0.1017966291
D_malerko,ANA1042.TIF,10_Dec_01,M,-0.0606597403,0.0674799777
D_malerko,ANA1043.TIF,10_Dec_01,M,-0.0554884266,0.1066611701
D_malerko,ANA1044.TIF,10_Dec_01,M,-0.0168039551,0.1204666567
D_malerko,ANA1045.TIF,10_Dec_01,M,-0.0491622456,0.1182340911
D_malerko,ANA1046.TIF,10_Dec_01,M,-0.0938570398,0.0382137234
D_malerko,ANA1053.TIF,10_Dec_01,M,-0.0413224431,0.0967870716
D_malerko,ANA1054.TIF,10_Dec_01,M,-0.0536051492,0.1161404017
D_malerko,ANA1055.TIF,10_Dec_01,M,-0.0543615576,0.0871859413
D_malerko,ANA1056.TIF,10_Dec_01,M,-0.0966706261,0.0341154757
D_malerko,ANA1057.TIF,10_Dec_01,M,-0.1193265725,0.0280444862
D_malerko,ANA1058.TIF,10_Dec_01,M,-0.0905105248,0.0401672696
D_malerko,ANA1065.TIF,10_Dec_01,M,-0.0908661661,0.0738884076
D_malerko,ANA1066.TIF,10_Dec_01,M,-0.0779101702,0.058459776
D_malerko,ANA1067.TIF,10_Dec_01,M,-0.0761026823,0.0846201359
D_malerko,ANA1068.TIF,10_Dec_01,M,-0.0595692798,0.0769434186
D_malerko,ANA1069.TIF,10_Dec_01,M,-0.0669700266,0.0699777921
D_malerko,ANA1070.TIF,10_Dec_01,M,-0.0781292658,0.0652090426
D_malerko,ANA1077.TIF,10_Dec_01,M,-0.0853471355,0.07170098
D_malerko,ANA1078.TIF,10_Dec_01,M,-0.0766151687,0.0781342916
D_malerko,ANA1079.TIF,10_Dec_01,M,-0.009324369,0.177310503
D_malerko,ANA1083.TIF,22_Jan_02,M,-0.0532166087,0.080427248
D_malerko,ANA1084.TIF,22_Jan_02,M,0.0142753034,0.1458497419
D_malerko,ANA1088.TIF,22_Jan_02,M,0.0067617725,0.2099391047
D_malerko,ANA1089.TIF,22_Jan_02,M,-0.141830196,0.0088052043
D_malerko,ANA1090.TIF,22_Jan_02,M,-0.0329926734,0.1711484919
D_malerko,ANA1095.TIF,22_Jan_02,M,0.0166304209,0.1647524296
D_malerko,ANA1096.TIF,22_Jan_02,M,-0.1259397386,0.0123045093
D_malerko,ANA1097.TIF,22_Jan_02,M,-0.1324040655,0.0022857314
D_malerko,ANA1102.TIF,22_Jan_02,M,-0.0112731158,0.1815358141
D_malerko,ANA1103.TIF,22_Jan_02,M,0.0023160656,0.2016238379
D_malerko,ANA1104.TIF,22_Jan_02,M,0.0175739131,0.1876380127
D_malerko,ANA1105.TIF,22_Jan_02,M,0.0143795955,0.2297974994
D_malerko,ANA1110.TIF,22_Jan_02,M,-0.0242470569,0.1228955177
D_malerko,ANA1111.TIF,22_Jan_02,M,-0.0552270993,0.1071853557
D_malerko,ANA1112.TIF,22_Jan_02,M,-0.042388639,0.0874434103
D_malerko,ANA1113.TIF,22_Jan_02,M,-0.0665313703,0.0782204191
D_malerko,ANA1118.TIF,22_Jan_02,M,0.0113887908,0.210897219
D_malerko,ANA1119.TIF,22_Jan_02,M,-0.0067744471,0.1949898935
D_malerko,ANA1121.TIF,22_Jan_02,M,-0.033404934,0.0774299546
D_malerko,ANA1122.TIF,22_Jan_02,M,-0.1065530612,0.0415512741
D_malerko,ANA1123.TIF,22_Jan_02,M,-0.0833916076,0.0757875835
D_malerko,ANA1124.TIF,22_Jan_02,M,-0.0539286463,0.0746048461
D_malerko,ANA1125.TIF,22_Jan_02,M,-0.0950145425,0.0450044108
D_malerko,ANA1134.TIF,22_Jan_02,M,-0.0163235565,0.1166628026
D_malerko,ANA1136.TIF,22_Jan_02,M,0.0202366248,0.1944979936
D_malerko,ANA1139.TIF,22_Jan_02,M,-0.0556037206,0.0923917787
D_malerko,ANA1140.TIF,22_Jan_02,M,-0.0487835141,0.112101762
D_malerko,ANA1141.TIF,22_Jan_02,M,-0.0340629644,0.1067924584
D_malerko,ANA1142.TIF,22_Jan_02,M,-0.0544118944,0.122133718
D_malerko,ANA1143.TIF,22_Jan_02,M,-0.0082308184,0.116251352
D_malerko,ANA1144.TIF,22_Jan_02,M,-0.0177530819,0.1433038642
D_malerko,ANA1145.TIF,22_Jan_02,M,0.0359652313,0.1673617112
D_malerko,ANA1153.TIF,22_Jan_02,M,0.0099220095,0.1712676487
D_malerko,ANA1154.TIF,22_Jan_02,M,0.0296327044,0.1577115345
D_malerko,ANA1155.TIF,22_Jan_02,M,0.0319535778,0.1833294228
D_malerko,ANA1160.TIF,22_Jan_02,M,-0.0143501835,0.1030204468
D_malerko,ANA1161.TIF,22_Jan_02,M,-0.0478780548,0.0941064368
D_malerko,ANA1162.TIF,22_Jan_02,M,-0.0564068611,0.0449840163
D_malerko,ANA1166.TIF,04_Feb_02,M,-0.1740487311,-0.0544762965
D_malerko,ANA1167.TIF,04_Feb_02,M,-0.0626773736,0.0875782224
D_malerko,ANA1168.TIF,04_Feb_02,M,-0.0309069584,0.1510893483
D_malerko,ANA1171.TIF,04_Feb_02,M,0.0759892547,0.2988476097
D_malerko,ANA1172.TIF,04_Feb_02,M,0.0766407216,0.3128055572
D_malerko,ANA1173.TIF,04_Feb_02,M,0.0041432831,0.2013797054
D_malerko,ANA1177.TIF,04_Feb_02,M,0.0179071801,0.199391217
D_malerko,ANA1178.TIF,04_Feb_02,M,-0.034429749,0.1247394746
D_malerko,ANA1179.TIF,04_Feb_02,M,-0.0154552263,0.1789575968
D_malerko,ANA1184.TIF,04_Feb_02,M,0.0247333789,0.2583478179
D_malerko,ANA1188.TIF,04_Feb_02,M,-0.0259629364,0.113499237
D_malerko,ANA1189.TIF,04_Feb_02,M,-0.0347113034,0.1482651
D_malerko,ANA1190.TIF,04_Feb_02,M,0.0072726229,0.1945798983
D_malerko,ANA1191.TIF,04_Feb_02,M,-0.1224314255,0.0551022773
D_malerko,ANA1192.TIF,04_Feb_02,M,-0.0711758744,0.0739794478
D_malerko,ANA1193.TIF,04_Feb_02,M,-0.0504052329,0.0952271735
D_malerko,ANA1197.TIF,04_Feb_02,M,-0.1242122678,0.0354136512
D_malerko,ANA1198.TIF,04_Feb_02,M,-0.1281121009,0.0335060079
D_malerko,ANA1199.TIF,04_Feb_02,M,-0.0694447115,0.1084174428
D_malerko,ANA1206.TIF,04_Feb_02,M,-0.1607226995,-0.0437773394
D_malerko,ANA1207.TIF,04_Feb_02,M,-0.1022722159,0.032006649400000003
D_malerko,ANA1208.TIF,04_Feb_02,M,-0.2140461135,-0.1515316711
D_malerko,ANA1209.TIF,04_Feb_02,M,-0.0515262085,0.1026209197
D_malerko,ANA1210.TIF,04_Feb_02,M,-0.083547501800000007,0.0598544897
D_malerko,ANA1211.TIF,04_Feb_02,M,-0.069193519,0.0460727374
D_malerko,ANA1218.TIF,04_Feb_02,M,-0.0528478175,0.1267246449
D_malerko,ANA1219.TIF,04_Feb_02,M,-0.0054140384,0.1280906753
D_malerko,ANA1220.TIF,04_Feb_02,M,-0.0329631646,0.1338681695
D_malerko,ANA1221.TIF,04_Feb_02,M,0.0022433994,0.1444658924
D_malerko,ANA1222.TIF,04_Feb_02,M,-0.0682575355,0.1093642827
D_malerko,ANA1223.TIF,04_Feb_02,M,-0.0635233514,0.0669735358
D_melanic,MELANI1000.,17_Feb_02,F,0.3799809389,0.7043117772
D_melanic,MELANI1001.,17_Feb_02,F,0.3361857751,0.6608569572
D_melanic,MELANI1002.,17_Feb_02,F,0.3543436111,0.6852885859
D_melanic,MELANI1003.,17_Feb_02,F,0.2560679116,0.6066270446
D_melanic,MELANI1004.,17_Feb_02,F,0.359581367,0.6927616206
D_melanic,MELANI1005.,17_Feb_02,F,0.362632374,0.6812860214
D_melanic,MELANI1006.,17_Feb_02,F,0.3783145316,0.7087897773
D_melanic,MELANI1007.,17_Feb_02,F,0.3408905689,0.6817556914
D_melanic,MELANI1008.,17_Feb_02,F,0.259355211,0.598673564
D_melanic,MELANI1009.,17_Feb_02,F,0.3575421712,0.6693602431
D_melanic,MELANI1010.,17_Feb_02,F,0.3526197059,0.6977100246
D_melanic,MELANI1011.,17_Feb_02,F,0.3011546922,0.63127913980000006
D_melanic,MELANI1012.,17_Feb_02,F,0.2701798408,0.5905309459
D_melanic,MELANI1013.,17_Feb_02,F,0.3173973922,0.6465411085
D_melanic,MELANI1014.,17_Feb_02,F,0.2414196873,0.5807597818
D_melanic,MELANI1015.,17_Feb_02,F,0.3246655066,0.6501578954
D_melanic,MELANI1035.,17_Feb_02,F,0.3855233269,0.722549277
D_melanic,MELANI1036.,17_Feb_02,F,0.3768203392,0.7244153956
D_melanic,MELANI1037.,17_Feb_02,F,0.3946031521,0.7283811334
D_melanic,MELANI1038.,17_Feb_02,F,0.3175128991,0.6453622896
D_melanic,MELANI1039.,17_Feb_02,F,0.3549315094,0.6935348498
D_melanic,MELANI1040.,17_Feb_02,F,0.3476179811,0.6721118708
D_melanic,MELANI1041.,17_Feb_02,F,0.3762798903,0.7146581825
D_melanic,MELANI1042.,17_Feb_02,F,0.3787113453,0.7041619267
D_melanic,MELANI1043.,17_Feb_02,F,0.3840559112,0.7116468887
D_melanic,MELANI1044.,17_Feb_02,F,0.3449359024,0.6865653948
D_melanic,MELANI1045.,17_Feb_02,F,0.3852131134,0.7145817025
D_melanic,MELANI1046.,17_Feb_02,F,0.3549516801,0.7015267853
D_melanic,MELANI1062.,17_Feb_02,F,0.3987342453,0.7030938825
D_melanic,MELANI1063.,17_Feb_02,F,0.3509876417,0.6579184756
D_melanic,MELANI1064.,17_Feb_02,F,0.3691856291,0.7152909477
D_melanic,MELANI1065.,17_Feb_02,F,0.3149683906,0.6607996615
D_melanic,MELANI1066.,17_Feb_02,F,0.3672222159,0.6913406663
D_melanic,MELANI1067.,17_Feb_02,F,0.3680035947,0.6854525083
D_melanic,MELANI1068.,17_Feb_02,F,0.3652445359,0.6649794191
D_melanic,MELANI1069.,17_Feb_02,F,0.3905673963,0.7396506236
D_melanic,MELANI1070.,17_Feb_02,F,0.3722623433,0.684333866
D_melanic,MELANI1092.,17_Feb_02,F,0.3591610048,0.6792654339
D_melanic,MELANI1093.,17_Feb_02,F,0.3663140372,0.7251888737
D_melanic,MELANI1094.,17_Feb_02,F,0.3838176524,0.7253744919
D_melanic,MELANI1095.,17_Feb_02,F,0.3682913188,0.7074424624
D_melanic,MELANI1096.,17_Feb_02,F,0.3020826051,0.6162158802
D_melanic,MELANI1097.,17_Feb_02,F,0.3665670476,0.7099794138
D_melanic,MELANI1098.,17_Feb_02,F,0.3379659197,0.689699149
D_melanic,MELANI1099.,17_Feb_02,F,0.3375537547,0.680239397
D_melanic,MELANI1100.,17_Feb_02,F,0.3923501048,0.7297422815
D_melanic,MELANI1101.,17_Feb_02,F,0.4041154673,0.7574609071
D_melanic,MELANI1110.,17_Feb_02,F,0.2849636897,0.6164687127
D_melanic,MELANI1111.,17_Feb_02,F,0.3040745427,0.6342772777
D_melanic,MELANI1112.,17_Feb_02,F,0.2448657798,0.5670621351
D_melanic,MELANI1113.,17_Feb_02,F,0.3045502706,0.6410263716
D_melanic,MELANI1114.,17_Feb_02,F,0.2791943049,0.6043386895
D_melanic,MELANI1115.,17_Feb_02,F,0.3199249951,0.6541651798
D_melanic,MELANI1116.,17_Feb_02,F,0.309639762,0.6345114993
D_melanic,MELANI1117.,17_Feb_02,F,0.306546993,0.6386825606
D_melanic,MELANI1118.,17_Feb_02,F,0.3017907018,0.6113059313
D_melanic,MELANI1119.,17_Feb_02,F,0.3181094643,0.6523798547
D_melanic,MELANI1120.,17_Feb_02,F,0.316415061,0.6444513376
D_melanic,MELANI1142.,26_Feb_02,F,0.4001587742,0.7031396406
D_melanic,MELANI1143.,26_Feb_02,F,0.3927590244,0.7565925926
D_melanic,MELANI1144.,26_Feb_02,F,0.4193387277,0.7575275742
D_melanic,MELANI1145.,26_Feb_02,F,0.3697486698,0.6783091853
D_melanic,MELANI1146.,26_Feb_02,F,0.4127748681,0.760328241
D_melanic,MELANI1147.,26_Feb_02,F,0.4128472971,0.7663852438
D_melanic,MELANI1148.,26_Feb_02,F,0.3229560974,0.6917786061
D_melanic,MELANI1149.,26_Feb_02,F,0.406515408,0.7383600059
D_melanic,MELANI1150.,26_Feb_02,F,0.3589122542,0.6786870095
D_melanic,MELANI1151.,26_Feb_02,F,0.4271900881,0.767285638
D_melanic,MELANI1152.,26_Feb_02,F,0.3368461415,0.6612564965
D_melanic,MELANI1153.,26_Feb_02,F,0.3872337573,0.7226059061
D_melanic,MELANI1154.,26_Feb_02,F,0.2674018767,0.5745446646
D_melanic,MELANI1155.,26_Feb_02,F,0.4242713658,0.7706800153
D_melanic,MELANI1156.,26_Feb_02,F,0.4016837544,0.7443591231
D_melanic,MELANI1157.,26_Feb_02,F,0.4069282465,0.7522001542
D_melanic,MELANI1158.,26_Feb_02,F,0.4042697981,0.7590966428
D_melanic,MELANI1171.,26_Feb_02,F,0.3509904842,0.7009866007
D_melanic,MELANI1172.,26_Feb_02,F,0.4393735655,0.781387964
D_melanic,MELANI1173.,26_Feb_02,F,0.349013548,0.6761110538
D_melanic,MELANI1174.,26_Feb_02,F,0.3936704255,0.7342092147
D_melanic,MELANI1175.,26_Feb_02,F,0.3416445227,0.6829288883
D_melanic,MELANI1176.,26_Feb_02,F,0.4081911258,0.7283672827
D_melanic,MELANI1177.,26_Feb_02,F,0.373979815,0.7007538337
D_melanic,MELANI1178.,26_Feb_02,F,0.3118121842,0.6297710483
D_melanic,MELANI1179.,26_Feb_02,F,0.3333570516,0.6578344753
D_melanic,MELANI1180.,26_Feb_02,F,0.323578995,0.6310982382
D_melanic,MELANI1181.,26_Feb_02,F,0.4201391823,0.7579759717
D_melanic,MELANI1186.,26_Feb_02,F,0.2743901373,0.5934681065
D_melanic,MELANI1187.,26_Feb_02,F,0.2845230187,0.6123476627
D_melanic,MELANI1188.,26_Feb_02,F,0.3311470673,0.6571514362
D_melanic,MELANI1189.,26_Feb_02,F,0.3046916609,0.6306488959
D_melanic,MELANI1190.,26_Feb_02,F,0.2616301329,0.5935791138
D_melanic,MELANI1191.,26_Feb_02,F,0.3183224339,0.6360402691
D_melanic,MELANI1192.,26_Feb_02,F,0.3203257508,0.6577292818
D_melanic,MELANI1193.,26_Feb_02,F,0.2721145569,0.6169169503
D_melanic,MELANI1195.,26_Feb_02,F,0.2246344176,0.55261597
D_melanic,MELANI1196.,26_Feb_02,F,0.2201898803,0.5429497429
D_melanic,MELANI1197.,26_Feb_02,F,0.2532213016,0.58232033
D_melanic,MELANI1199.,26_Feb_02,F,0.3443840763,0.6698708969
D_melanic,MELANI1200.,13_Mar_02,F,0.3488631846,0.6179810432
D_melanic,MELANI1201.,13_Mar_02,F,0.3083885165,0.5872562013
D_melanic,MELANI1202.,13_Mar_02,F,0.322023296,0.6088614656
D_melanic,MELANI1203.,13_Mar_02,F,0.3648077655,0.667146914
D_melanic,MELANI1204.,13_Mar_02,F,0.3070068975,0.5983097524
D_melanic,MELANI1205.,13_Mar_02,F,0.3636036781,0.6471623176
D_melanic,MELANI1206.,13_Mar_02,F,0.3213747372,0.6075448724
D_melanic,MELANI1207.,13_Mar_02,F,0.3572989088,0.6475150523
D_melanic,MELANI1208.,13_Mar_02,F,0.3422453604,0.6330334655
D_melanic,MELANI1209.,13_Mar_02,F,0.3604698506,0.6517572392
D_melanic,MELANI1210.,13_Mar_02,F,0.4119388697,0.7149350363
D_melanic,MELANI1211.,13_Mar_02,F,0.3546664876,0.6428848401
D_melanic,MELANI1212.,13_Mar_02,F,0.3477473265,0.6450918978
D_melanic,MELANI1213.,13_Mar_02,F,0.4345341326,0.7518960888
D_melanic,MELANI1214.,13_Mar_02,F,0.3860250118,0.6549736109
D_melanic,MELANI1215.,13_Mar_02,F,0.321526572,0.6070833342
D_melanic,MELANI1221.,28_Mar_02,F,0.2990638574,0.5820452129
D_melanic,MELANI1222.,28_Mar_02,F,0.3010555958,0.584861057
D_melanic,MELANI1223.,28_Mar_02,F,0.3728200892,0.6315595376
D_melanic,MELANI1224.,28_Mar_02,F,0.3127947387,0.5960456273
D_melanic,MELANI1234.,28_Mar_02,F,0.4382577535,0.7485725929
D_melanic,MELANI1235.,28_Mar_02,F,0.412827922,0.7234174852
D_melanic,MELANI1236.,28_Mar_02,F,0.4477445215,0.7533229188
D_melanic,MELANI1237.,28_Mar_02,F,0.4384789962,0.7638207945
D_melanic,MELANI1238.,28_Mar_02,F,0.4464029341,0.7558217737
D_melanic,MELANI1239.,28_Mar_02,F,0.430312344,0.739795809
D_melanic,MELANI1240.,28_Mar_02,F,0.4384565311,0.7548311159
D_melanic,MELANI1241.,28_Mar_02,F,0.3888300866,0.6785168699
D_melanic,MELANI1242.,28_Mar_02,F,0.3924210141,0.6833889502
D_melanic,MELANI1243.,28_Mar_02,F,0.4214137495,0.7147090347
D_melanic,MELANI1244.,28_Mar_02,F,0.4135560328,0.7164732656
